iq,omega_m,omega_m_ref,imr,dwr_dt,iq_I_term
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
0.000000,0.000000,41.887902,0.000000,0.000000,0.000000
-0.001717,11.827735,41.887902,0.254658,-1317.476196,0.000000
-0.012956,3.341656,41.887902,0.379142,-1076.056519,0.000000
-0.000310,0.944109,41.887902,0.440464,-682.276001,0.000000
-0.007132,0.266737,41.887902,0.470672,-396.049591,0.000000
0.011096,0.075360,41.887902,0.485553,-221.147522,0.000000
0.001765,0.021291,41.887902,0.492883,-121.195839,0.000000
-0.000738,0.006015,41.887902,0.496495,-65.796616,0.000000
-0.001175,0.001700,41.887902,0.498273,-35.548161,0.000000
0.002667,0.000480,41.887902,0.499149,-19.157478,0.000000
0.002934,0.000136,41.887902,0.499581,-10.310717,0.000000
-0.000217,0.000038,41.887902,0.499794,-5.545504,0.000000
0.003773,0.000011,41.887902,0.499898,-2.972267,0.000000
-0.001346,0.000003,41.887902,0.499950,-1.597718,0.000000
0.003233,0.000001,41.887902,0.499976,-0.858754,0.000000
0.000447,0.000000,41.887902,0.499987,-0.461546,0.000000
-0.004054,0.000000,41.887902,0.499992,-0.248056,0.000000
-0.001319,0.000000,41.887902,0.499992,-0.133315,0.000000
0.005025,0.000000,41.887902,0.499992,-0.071648,0.000000
0.002589,0.000000,41.887902,0.499992,-0.038506,0.000000
0.007823,0.000000,41.887902,0.499992,-0.020502,0.000000
0.005049,0.000000,41.887902,0.499992,-0.011018,0.000994
0.034160,0.000000,41.887902,0.499992,-0.005922,0.003890
0.067983,0.000000,41.887902,0.499992,-0.003202,0.008630
0.099392,0.163628,41.887902,0.499992,6.783239,0.015252
0.130327,1.011143,41.887902,0.499992,47.407814,0.023494
0.162333,1.181135,41.887902,0.499992,36.946205,0.033009
0.190218,1.463355,41.887902,0.499992,33.761307,0.044367
0.250060,1.982182,41.887902,0.499992,41.594162,0.057038
0.248784,2.881699,41.887902,0.499992,61.066738,0.070949
0.296341,3.398643,41.887902,0.499992,56.210194,0.086242
0.344694,4.052811,41.887902,0.499992,58.834053,0.102952
0.364502,4.542129,41.887902,0.499992,54.355728,0.120843
0.432492,4.851931,41.887902,0.499992,40.788021,0.140358
0.428014,4.988494,41.887902,0.499992,31.804991,0.161661
0.507622,5.022301,41.887902,0.499992,15.048568,0.184694
0.479635,5.175178,41.887902,0.499992,15.630276,0.209466
0.627500,5.252344,41.887902,0.499992,12.201734,0.236157
0.664271,5.510060,41.887902,0.499992,15.830722,0.264569
0.734782,5.791195,41.887902,0.499992,20.630579,0.294818
0.798497,6.383892,41.887902,0.499992,39.338356,0.326566
0.809708,6.988649,41.887902,0.499992,45.984772,0.358421
0.718393,7.570771,41.887902,0.499992,54.443401,0.389793
0.847450,8.119780,41.887902,0.499992,57.312721,0.420917
0.898362,8.624399,41.887902,0.499992,53.114582,0.451276
0.777175,9.332852,41.887902,0.499992,63.461311,0.481284
0.946473,10.010644,41.887902,0.499992,65.582779,0.510758
0.916578,10.894786,41.887902,0.499992,72.591957,0.539384
0.967465,11.529756,41.887902,0.499992,71.138748,0.567167
0.937448,12.102914,41.887902,0.499992,67.116104,0.594563
1.011829,12.762157,41.887902,0.499992,65.105522,0.621346
1.112960,13.676894,41.887902,0.499992,76.277847,0.647398
0.982123,14.536611,41.887902,0.499992,75.116913,0.672941
1.012381,15.298151,41.887902,0.499992,80.100197,0.697401
1.048821,16.269136,41.887902,0.499992,89.469879,0.721083
1.089219,17.225554,41.887902,0.499992,97.372955,0.744064
1.106324,18.140436,41.887902,0.499992,90.528252,0.766050
1.108009,18.822964,41.887902,0.499992,79.197647,0.787467
1.142994,19.804747,41.887902,0.499992,88.383888,0.807941
1.067461,21.265770,41.887902,0.499992,114.410805,0.827494
1.144072,22.608942,41.887902,0.499992,124.570831,0.845540
1.146358,23.994041,41.887902,0.499992,132.053207,0.862673
1.131790,25.295130,41.887902,0.499992,131.796265,0.878181
1.109066,26.634270,41.887902,0.499992,132.207977,0.892548
1.120842,27.926216,41.887902,0.499992,125.763092,0.905858
1.082261,29.219444,41.887902,0.499992,136.245392,0.917953
1.028832,30.739616,41.887902,0.499992,139.507538,0.928829
0.973973,32.478546,41.887902,0.499992,156.986588,0.938293
1.018376,34.214348,41.887902,0.499992,163.531372,0.945958
0.987085,35.872887,41.887902,0.499992,163.463745,0.952212
1.021311,36.986351,41.887902,0.499992,136.394943,0.957155
1.069502,37.786766,41.887902,0.499992,111.298615,0.961185
1.009592,38.892342,41.887902,0.499992,108.398918,0.964446
1.054779,40.350113,41.887902,0.499992,129.222168,0.966527
0.994294,41.425327,41.887902,0.499992,117.836739,0.967394
0.986620,42.158390,41.887902,0.499992,97.362999,0.967441
0.893600,42.782993,41.887902,0.499992,81.912704,0.966909
0.836159,43.500618,41.887902,0.499992,77.322533,0.965753
0.961683,44.657177,41.887902,0.499992,96.116402,0.963791
0.919969,45.576279,41.887902,0.499992,93.562622,0.960825
0.907018,45.971592,41.887902,0.499992,67.795464,0.957247
0.919693,46.646637,41.887902,0.499992,68.420555,0.953272
0.847389,47.693787,41.887902,0.499992,85.594276,0.948472
0.835336,49.207298,41.887902,0.499992,119.106247,0.942402
0.821502,50.229210,41.887902,0.499992,104.761192,0.935188
0.830880,50.564327,41.887902,0.499992,69.838074,0.927376
0.773880,50.955742,41.887902,0.499992,56.758373,0.919349
0.742003,51.849514,41.887902,0.499992,73.619980,0.910764
0.790699,52.290440,41.887902,0.499992,58.041779,0.901432
0.764244,52.418373,41.887902,0.499992,34.130939,0.891875
0.823733,52.639172,41.887902,0.499992,30.472515,0.882218
0.728174,53.309380,41.887902,0.499992,47.898190,0.872146
0.737796,53.564857,41.887902,0.499992,39.438206,0.861484
0.749437,53.724689,41.887902,0.499992,27.458387,0.850907
0.704590,54.257736,41.887902,0.499992,39.775776,0.839855
0.639954,55.369957,41.887902,0.499992,74.525665,0.828060
0.598709,56.328934,41.887902,0.499992,81.234512,0.815164
0.564854,56.305740,41.887902,0.499992,39.963940,0.801973
0.599122,56.443623,41.887902,0.499992,29.246775,0.788801
0.610873,57.375008,41.887902,0.499992,58.346382,0.775028
0.567943,57.738319,41.887902,0.499992,46.741844,0.760827
0.549179,57.692593,41.887902,0.499992,25.781010,0.746380
0.547455,58.033546,41.887902,0.499992,30.579966,0.731903
0.504830,58.337849,41.887902,0.499992,30.951874,0.717108
0.453733,58.363068,41.887902,0.499992,15.231302,0.702145
0.512715,58.571384,41.887902,0.499992,21.282801,0.687166
0.470266,59.317417,41.887902,0.499992,49.539410,0.671636
0.392167,59.922241,41.887902,0.499992,51.443611,0.655425
0.424764,59.753445,41.887902,0.499992,17.509197,0.638937
0.419247,59.333096,41.887902,0.499992,-7.516667,0.623030
0.359437,59.734837,41.887902,0.499992,12.488791,0.607061
0.431389,59.537212,41.887902,0.499992,-0.890341,0.590957
0.356706,59.178612,41.887902,0.499992,-22.145184,0.574802
0.326060,59.107086,41.887902,0.499992,-12.023860,0.559201
0.315718,59.275398,41.887902,0.499992,0.221115,0.543424
0.265586,59.157173,41.887902,0.499992,-10.028601,0.527735
0.336442,59.186275,41.887902,0.499992,1.103072,0.512016
0.277677,59.666649,41.887902,0.499992,22.251511,0.496113
0.242614,60.075111,41.887902,0.499992,29.484858,0.479705
0.196339,59.619057,41.887902,0.499992,-4.913306,0.463297
0.256722,59.099503,41.887902,0.499992,-25.684582,0.447384
0.241768,59.183472,41.887902,0.499992,-8.977352,0.431744
0.177268,59.215015,41.887902,0.499992,-3.892401,0.415845
0.220928,58.867180,41.887902,0.499992,-18.811089,0.400237
0.184297,58.695042,41.887902,0.499992,-20.488918,0.384932
0.176404,58.838257,41.887902,0.499992,-1.083258,0.369525
0.187898,58.752110,41.887902,0.499992,-2.976829,0.354216
0.099585,58.707054,41.887902,0.499992,-6.063048,0.338918
0.134377,58.794605,41.887902,0.499992,1.260850,0.323662
0.080424,58.440228,41.887902,0.499992,-18.828648,0.308324
0.100211,57.959999,41.887902,0.499992,-31.166523,0.293593
0.084543,57.013332,41.887902,0.499992,-58.839527,0.279385
0.050914,55.926804,41.887902,0.499992,-83.636948,0.266028
0.096886,55.343555,41.887902,0.499992,-71.628105,0.253459
0.087165,54.666969,41.887902,0.499992,-70.774536,0.241491
0.093276,54.106579,41.887902,0.499992,-64.812325,0.230241
0.090116,53.699623,41.887902,0.499992,-50.705620,0.219355
0.067729,53.189499,41.887902,0.499992,-49.039268,0.208840
0.049973,52.872398,41.887902,0.499992,-36.747303,0.198771
0.077527,52.500988,41.887902,0.499992,-40.279079,0.188906
0.055737,51.936993,41.887902,0.499992,-47.788635,0.179400
0.099525,50.985565,41.887902,0.499992,-71.362289,0.170647
-0.006523,50.257114,41.887902,0.499992,-72.593781,0.162719
0.094413,49.580616,41.887902,0.499992,-71.685776,0.155423
0.091198,48.612976,41.887902,0.499992,-84.501099,0.148791
0.035847,47.771358,41.887902,0.499992,-83.510239,0.143045
0.134954,47.193905,41.887902,0.499992,-70.125397,0.138059
0.133107,46.840698,41.887902,0.499992,-53.663097,0.133400
-0.025796,46.610710,41.887902,0.499992,-40.483166,0.128972
0.044897,46.213226,41.887902,0.499992,-40.166306,0.124825
0.044183,45.642406,41.887902,0.499992,-47.149246,0.121158
0.099369,45.468361,41.887902,0.499992,-32.511608,0.117818
0.066478,45.310921,41.887902,0.499992,-24.362057,0.114656
0.092470,45.010437,41.887902,0.499992,-25.672010,0.111726
0.048245,44.456688,41.887902,0.499992,-45.333382,0.109092
0.087594,43.556797,41.887902,0.499992,-62.902740,0.107163
0.135422,42.804981,41.887902,0.499992,-67.062416,0.106008
0.083316,42.246235,41.887902,0.499992,-63.683029,0.105397
0.094015,41.719872,41.887902,0.499992,-57.308659,0.105352
0.134107,41.648590,41.887902,0.499992,-34.053562,0.105539
0.123984,41.425568,41.887902,0.499992,-29.392965,0.105832
0.142246,40.841965,41.887902,0.499992,-39.863728,0.106537
0.078824,40.662006,41.887902,0.499992,-31.037174,0.107571
0.163183,40.839546,41.887902,0.499992,-8.261971,0.108604
0.118358,41.106205,41.887902,0.499992,8.739023,0.109463
0.176380,41.193645,41.887902,0.499992,8.125553,0.110121
0.123515,41.185043,41.887902,0.499992,4.926136,0.110714
0.144977,41.141930,41.887902,0.499992,1.805714,0.111374
0.130500,41.054337,41.887902,0.499992,-3.360632,0.112050
0.054079,40.800949,41.887902,0.499992,-16.648396,0.112865
0.134294,40.771259,41.887902,0.499992,-10.257067,0.113869
0.096514,40.952404,41.887902,0.499992,4.421677,0.114856
0.146287,40.674751,41.887902,0.499992,-13.088310,0.115753
0.157575,40.462223,41.887902,0.499992,-17.226686,0.116941
0.136683,40.267902,41.887902,0.499992,-19.535419,0.118279
0.176895,40.332573,41.887902,0.499992,-4.349111,0.119738
0.139494,40.868443,41.887902,0.499992,20.748529,0.120906
0.096079,41.084984,41.887902,0.499992,20.003761,0.121701
0.157993,41.028954,41.887902,0.499992,9.613030,0.122494
0.152974,41.315552,41.887902,0.499992,19.042974,0.123177
0.145541,41.321980,41.887902,0.499992,8.101907,0.123610
0.063097,41.624493,41.887902,0.499992,19.299437,0.123948
0.120891,42.156097,41.887902,0.499992,34.274185,0.123898
0.063722,42.078278,41.887902,0.499992,7.721084,0.123629
0.134645,41.803394,41.887902,0.499992,-5.833448,0.123599
0.138677,41.459091,41.887902,0.499992,-17.594915,0.123806
0.094913,41.236839,41.887902,0.499992,-18.159773,0.124315
0.086169,41.174667,41.887902,0.499992,-13.895522,0.124935
0.166216,41.296253,41.887902,0.499992,-3.519689,0.125477
0.157860,40.917301,41.887902,0.499992,-17.905872,0.126162
0.199308,40.582794,41.887902,0.499992,-26.549530,0.127181
0.143923,40.425079,41.887902,0.499992,-18.798599,0.128456
0.127500,40.723072,41.887902,0.499992,0.033805,0.129693
0.147368,40.881428,41.887902,0.499992,9.454436,0.130683
0.132828,40.842056,41.887902,0.499992,3.100101,0.131608
0.154306,40.982883,41.887902,0.499992,8.846735,0.132523
0.155356,40.989258,41.887902,0.499992,4.063890,0.133310
0.163385,41.188267,41.887902,0.499992,13.970694,0.134052
0.117852,41.614265,41.887902,0.499992,24.696505,0.134450
0.144592,41.575123,41.887902,0.499992,11.867899,0.134661
0.178098,41.125778,41.887902,0.499992,-11.623387,0.135199
0.154522,40.826141,41.887902,0.499992,-25.594858,0.136010
0.111233,40.700993,41.887902,0.499992,-16.676434,0.137059
0.167802,40.849220,41.887902,0.499992,-4.266810,0.138123
0.138240,41.306339,41.887902,0.499992,22.201954,0.138904
0.156453,41.154228,41.887902,0.499992,3.582410,0.139462
0.185503,41.017551,41.887902,0.499992,-4.814393,0.140174
0.168893,41.105103,41.887902,0.499992,2.098625,0.140951
0.133108,41.539120,41.887902,0.499992,19.332256,0.141527
0.150721,42.136089,41.887902,0.499992,40.953495,0.141596
0.156638,42.280281,41.887902,0.499992,26.873409,0.141247
0.149322,42.426823,41.887902,0.499992,23.136995,0.140826
0.165292,42.370697,41.887902,0.499992,8.799347,0.140357
0.145510,42.750702,41.887902,0.499992,23.290411,0.139770
0.115606,43.031773,41.887902,0.499992,27.489920,0.138875
0.140256,42.836761,41.887902,0.499992,3.681358,0.137831
0.154586,42.536522,41.887902,0.499992,-11.706872,0.137143
0.136214,42.011787,41.887902,0.499992,-32.339882,0.136862
0.196662,41.703106,41.887902,0.499992,-27.060863,0.136904
0.133257,42.019630,41.887902,0.499992,1.310740,0.136939
0.116168,42.121815,41.887902,0.499992,1.328334,0.136680
0.162137,41.870075,41.887902,0.499992,-9.974374,0.136547
0.140037,41.457260,41.887902,0.499992,-24.034546,0.136799
0.129629,41.483437,41.887902,0.499992,-10.261239,0.137223
0.155612,41.871876,41.887902,0.499992,11.003082,0.137502
0.130197,42.201004,41.887902,0.499992,25.516285,0.137379
0.083236,42.188618,41.887902,0.499992,13.251104,0.137134
0.152698,42.086624,41.887902,0.499992,2.817130,0.136917
0.134249,42.011944,41.887902,0.499992,0.610188,0.136792
0.127284,42.085987,41.887902,0.499992,1.505060,0.136608
0.144558,42.235699,41.887902,0.499992,7.061770,0.136334
0.141618,41.819714,41.887902,0.499992,-13.572802,0.136202
0.098446,41.364895,41.887902,0.499992,-31.766043,0.136400
0.169226,41.183167,41.887902,0.499992,-23.917313,0.137008
0.160687,41.254059,41.887902,0.499992,-7.489551,0.137613
0.161706,41.740139,41.887902,0.499992,17.026646,0.137959
0.152908,41.764423,41.887902,0.499992,11.487129,0.138049
0.129786,41.520054,41.887902,0.499992,-7.613918,0.138230
0.091179,41.611168,41.887902,0.499992,1.308065,0.138558
0.164050,41.901375,41.887902,0.499992,16.706932,0.138695
0.150888,42.559361,41.887902,0.499992,37.456203,0.138357
0.121960,42.968342,41.887902,0.499992,39.503254,0.137526
