iq,omega_m,omega_m_ref,imr,dwr_dt,iq_I_term
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.000000,0.000000,20.943951,0.000000,0.000000,0.000000
0.006901,0.000000,20.943951,0.164286,0.000000,0.000000
0.005040,0.000000,20.943951,0.283885,0.000000,0.000000
0.004420,0.000000,20.943951,0.342801,0.000000,0.000000
0.000698,0.000000,20.943951,0.371823,0.000000,0.000000
0.002248,0.000000,20.943951,0.386120,0.000000,0.000000
0.000077,0.000000,20.943951,0.393163,0.000000,0.000000
0.003489,0.000000,20.943951,0.396632,0.000000,0.000000
0.003179,0.000000,20.943951,0.398341,0.000000,0.000000
0.000698,0.000000,20.943951,0.399183,0.000000,0.000000
-0.002714,0.000000,20.943951,0.399597,0.000000,0.000000
0.004420,0.000000,20.943951,0.399802,0.000000,0.000000
0.005350,0.000000,20.943951,0.399902,0.000000,0.000000
0.000698,0.000000,20.943951,0.399952,0.000000,0.000000
0.005350,0.000000,20.943951,0.399976,0.000000,0.000000
0.001938,0.000000,20.943951,0.399988,0.000000,0.000000
0.001318,0.000000,20.943951,0.399994,0.000000,0.000000
0.001628,0.000000,20.943951,0.399996,0.000000,0.000000
0.005660,0.000000,20.943951,0.399996,0.000000,0.000000
0.001008,0.000000,20.943951,0.399996,0.000000,0.000000
0.002559,0.000000,20.943951,0.399996,0.000000,0.000000
0.014145,0.000000,20.943951,0.399996,0.000000,0.000546
0.029927,0.000000,20.943951,0.399996,0.000000,0.002937
0.056929,0.000000,20.943951,0.399996,0.000000,0.007231
0.099123,0.000000,20.943951,0.399996,0.000000,0.013426
0.134745,0.000000,20.943951,0.399996,0.000000,0.021524
0.170842,0.175949,20.943951,0.399996,10.263730,0.031506
0.197728,0.763636,20.943951,0.399996,36.862225,0.043114
0.229322,0.607030,20.943951,0.399996,12.683060,0.056379
0.264584,0.806468,20.943951,0.399996,13.241744,0.071292
0.315659,1.035761,20.943951,0.399996,15.353953,0.087991
0.381085,0.945671,20.943951,0.399996,3.193016,0.106062
0.379522,0.604630,20.943951,0.399996,-14.970968,0.124475
0.419910,0.236656,20.943951,0.399996,-25.834671,0.143032
0.419757,0.156871,20.943951,0.399996,-15.934114,0.161962
0.437361,0.044601,20.943951,0.399996,-13.468656,0.180845
0.444604,0.012522,20.943951,0.399996,-8.560823,0.200167
0.480957,0.003560,20.943951,0.399996,-5.013829,0.219029
0.449072,0.001000,20.943951,0.399996,-2.804651,0.238086
0.534395,0.000282,20.943951,0.399996,-1.533741,0.257241
0.557866,0.000079,20.943951,0.399996,-0.833008,0.276303
0.583795,0.000022,20.943951,0.399996,-0.450149,0.295365
0.602448,0.000006,20.943951,0.399996,-0.243372,0.314426
0.538430,0.000002,20.943951,0.399996,-0.130588,0.333488
0.592814,0.000001,20.943951,0.399996,-0.070238,0.352549
0.661772,0.101829,20.943951,0.399996,4.022245,0.371538
0.657840,0.196789,20.943951,0.399996,8.546391,0.390618
0.685445,0.056306,20.943951,0.399996,-1.512628,0.409481
0.669005,0.064566,20.943951,0.399996,-0.800151,0.428474
0.720150,0.360958,20.943951,0.399996,10.617152,0.447151
0.759447,0.638153,20.943951,0.399996,16.676571,0.465694
0.628777,0.840963,20.943951,0.399996,19.171528,0.484299
0.790436,0.828203,20.943951,0.399996,10.602902,0.502634
0.784641,1.124944,20.943951,0.399996,23.866396,0.520570
0.822132,1.707438,20.943951,0.399996,37.304688,0.538528
0.790152,2.030337,20.943951,0.399996,34.858669,0.555890
0.863858,2.195901,20.943951,0.399996,25.209658,0.572900
0.887098,2.506741,20.943951,0.399996,28.094131,0.589823
0.794814,2.992855,20.943951,0.399996,37.430702,0.606372
0.848875,3.346537,20.943951,0.399996,40.568897,0.622524
0.908808,3.565289,20.943951,0.399996,28.549498,0.638492
0.904517,3.640275,20.943951,0.399996,20.260395,0.654317
0.844081,3.975780,20.943951,0.399996,26.142456,0.669954
0.900880,4.595872,20.943951,0.399996,43.781548,0.685191
0.924347,4.775079,20.943951,0.399996,31.136742,0.699968
0.934777,4.951862,20.943951,0.399996,23.930140,0.714629
0.998529,5.357420,20.943951,0.399996,34.299484,0.729045
0.990387,5.753226,20.943951,0.399996,36.001266,0.742957
0.885174,5.974699,20.943951,0.399996,27.943295,0.756763
0.878982,6.076861,20.943951,0.399996,23.470074,0.770201
0.964735,6.682608,20.943951,0.399996,38.887047,0.783529
0.994085,7.058381,20.943951,0.399996,36.557915,0.796282
0.934620,7.253028,20.943951,0.399996,29.280115,0.808715
0.880848,7.654387,20.943951,0.399996,33.333969,0.821118
0.817784,8.051890,20.943951,0.399996,37.452232,0.833086
1.009045,8.245663,20.943951,0.399996,28.588381,0.844649
1.021103,8.612933,20.943951,0.399996,32.516083,0.856039
1.053100,9.004128,20.943951,0.399996,33.242111,0.867119
1.099684,9.383658,20.943951,0.399996,34.555328,0.877896
1.002298,9.605246,20.943951,0.399996,31.115355,0.888270
1.032129,10.030047,20.943951,0.399996,33.363331,0.898584
1.138049,10.524128,20.943951,0.399996,39.224316,0.908251
1.109266,10.745909,20.943951,0.399996,35.329304,0.917581
1.131096,11.197944,20.943951,0.399996,37.993553,0.926674
1.108720,11.801748,20.943951,0.399996,47.952583,0.935208
1.112105,12.118005,20.943951,0.399996,41.103760,0.943361
1.159853,12.605131,20.943951,0.399996,44.496372,0.951236
1.175493,13.140794,20.943951,0.399996,48.376213,0.958480
1.136865,13.570993,20.943951,0.399996,44.778816,0.965338
1.059719,14.137809,20.943951,0.399996,50.684288,0.971793
1.106915,14.707528,20.943951,0.399996,54.068512,0.977775
1.044312,15.109247,20.943951,0.399996,47.301468,0.983255
1.113912,15.570586,20.943951,0.399996,46.707062,0.988324
1.063376,15.975925,20.943951,0.399996,43.289860,0.993045
1.087827,16.419468,20.943951,0.399996,42.845642,0.997340
0.988953,16.837011,20.943951,0.399996,42.500359,1.001264
0.918961,17.190250,20.943951,0.399996,38.760033,1.004822
1.106215,17.490267,20.943951,0.399996,34.742424,1.008093
1.078773,18.055120,20.943951,0.399996,44.618191,1.010952
1.024407,18.530235,20.943951,0.399996,45.462685,1.013366
1.041492,19.021376,20.943951,0.399996,47.568760,1.015362
1.053470,19.560923,20.943951,0.399996,50.441666,1.016900
1.034761,20.011082,20.943951,0.399996,52.714787,1.017958
1.014451,20.526861,20.943951,0.399996,52.856552,1.018540
1.050504,21.112879,20.943951,0.399996,50.439529,1.018625
0.993045,21.582499,20.943951,0.399996,48.960636,1.018221
1.036401,22.024908,20.943951,0.399996,43.621857,1.017417
1.063829,22.437691,20.943951,0.399996,42.934185,1.016217
0.967047,22.828905,20.943951,0.399996,40.560074,1.014663
1.024442,23.078180,20.943951,0.399996,30.850319,1.012831
0.969441,23.310551,20.943951,0.399996,29.415785,1.010816
0.994270,23.552345,20.943951,0.399996,27.564032,1.008560
1.107155,23.906893,20.943951,0.399996,31.588110,1.006026
0.938643,24.127924,20.943951,0.399996,27.170191,1.003239
0.959363,24.278837,20.943951,0.399996,21.042118,1.000236
0.990156,24.277838,20.943951,0.399996,12.714882,0.997248
0.971927,24.459936,20.943951,0.399996,13.108158,0.994170
0.966469,24.610928,20.943951,0.399996,16.856810,0.990935
0.962340,24.925463,20.943951,0.399996,20.935463,0.987498
0.918968,25.132505,20.943951,0.399996,23.477613,0.983805
0.925185,25.467888,20.943951,0.399996,25.454676,0.979857
0.932489,25.835161,20.943951,0.399996,35.453350,0.975592
0.894692,26.257940,20.943951,0.399996,37.263897,0.970963
0.889111,26.515345,20.943951,0.399996,34.206039,0.965976
0.906670,26.842705,20.943951,0.399996,33.365707,0.960802
0.881179,27.115017,20.943951,0.399996,32.532551,0.955325
0.874500,27.531269,20.943951,0.399996,36.863438,0.949476
0.877174,28.040915,20.943951,0.399996,44.241009,0.943288
0.829052,28.482912,20.943951,0.399996,43.718010,0.936633
0.828705,28.773993,20.943951,0.399996,37.375767,0.929624
0.840666,29.275568,20.943951,0.399996,42.930408,0.922122
0.805875,29.561575,20.943951,0.399996,36.953804,0.914608
0.820125,29.720070,20.943951,0.399996,27.789856,0.906653
0.829716,29.815535,20.943951,0.399996,18.995934,0.898661
0.673649,29.823835,20.943951,0.399996,10.182796,0.890567
0.717400,29.753349,20.943951,0.399996,3.483008,0.882559
0.687882,29.760412,20.943951,0.399996,8.981298,0.874503
0.723798,30.010883,20.943951,0.399996,10.389819,0.866289
0.797882,30.007589,20.943951,0.399996,4.284648,0.858027
0.723560,29.699675,20.943951,0.399996,-12.563746,0.849866
0.747651,29.577389,20.943951,0.399996,-12.106993,0.841964
0.679966,29.534864,20.943951,0.399996,-7.736519,0.834128
0.716102,29.460621,20.943951,0.399996,-7.652006,0.826332
0.738620,29.381493,20.943951,0.399996,-8.652407,0.818642
0.651198,29.496590,20.943951,0.399996,0.467349,0.810864
0.685046,29.550646,20.943951,0.399996,3.784647,0.803088
0.762656,29.418983,20.943951,0.399996,-3.132346,0.795282
0.661739,29.310928,20.943951,0.399996,-6.630836,0.787605
0.670858,29.217670,20.943951,0.399996,-6.999195,0.779319
0.682842,29.218758,20.943951,0.399996,-4.487605,0.771744
0.678804,29.328176,20.943951,0.399996,1.711801,0.764094
0.662060,29.241663,20.943951,0.399996,-1.631708,0.756561
0.598955,29.124273,20.943951,0.399996,-5.319702,0.749045
0.681454,29.249998,20.943951,0.399996,-3.019560,0.741536
0.692504,28.888264,20.943951,0.399996,-16.511583,0.734191
0.648514,28.590261,20.943951,0.399996,-21.597490,0.727057
0.641606,28.220392,20.943951,0.399996,-28.265356,0.720265
0.575182,27.911409,20.943951,0.399996,-28.178432,0.713795
0.610662,27.668491,20.943951,0.399996,-27.396658,0.707577
0.556441,27.379923,20.943951,0.399996,-27.458633,0.701580
0.622539,27.342125,20.943951,0.399996,-20.935923,0.695712
0.643532,27.211544,20.943951,0.399996,-14.975309,0.689977
0.568811,26.719612,20.943951,0.399996,-30.956795,0.684549
0.606490,26.308537,20.943951,0.399996,-32.559883,0.679489
0.611724,26.125404,20.943951,0.399996,-26.370522,0.674666
0.628953,26.049637,20.943951,0.399996,-21.557531,0.670038
0.576529,25.784744,20.943951,0.399996,-24.774881,0.665466
0.606432,25.657837,20.943951,0.399996,-13.577863,0.661182
0.598620,25.709736,20.943951,0.399996,-8.819452,0.656907
0.621200,25.772219,20.943951,0.399996,0.130255,0.652542
0.542625,25.648296,20.943951,0.399996,-4.541563,0.648167
0.552503,25.414743,20.943951,0.399996,-17.971287,0.644022
0.589393,25.537031,20.943951,0.399996,-4.468477,0.639940
0.619449,25.581799,20.943951,0.399996,1.994442,0.635728
0.584761,25.478851,20.943951,0.399996,-7.409276,0.631537
0.527557,25.331409,20.943951,0.399996,-7.938591,0.627544
0.574744,25.381481,20.943951,0.399996,-4.965235,0.623534
0.564109,25.405455,20.943951,0.399996,1.104953,0.619402
0.599166,25.319752,20.943951,0.399996,-3.508698,0.615482
0.565161,25.249908,20.943951,0.399996,-9.623560,0.611505
0.618768,24.982450,20.943951,0.399996,-14.506857,0.607783
0.529944,24.833515,20.943951,0.399996,-17.621832,0.604156
0.587413,24.443941,20.943951,0.399996,-27.506723,0.600859
0.567328,24.122955,20.943951,0.399996,-27.752447,0.597810
0.579605,24.003622,20.943951,0.399996,-18.297686,0.594947
0.567311,23.973223,20.943951,0.399996,-10.831667,0.592161
0.574943,24.020264,20.943951,0.399996,-3.342700,0.589336
0.578586,23.883949,20.943951,0.399996,-7.579819,0.586571
0.481436,23.842440,20.943951,0.399996,-5.831344,0.583873
0.549112,23.612244,20.943951,0.399996,-14.592937,0.581363
0.609261,23.344236,20.943951,0.399996,-19.773148,0.579074
0.595465,23.172768,20.943951,0.399996,-21.616873,0.576963
0.561258,23.003599,20.943951,0.399996,-15.176712,0.574984
0.607602,22.844624,20.943951,0.399996,-16.569534,0.573212
0.489874,22.713165,20.943951,0.399996,-13.401249,0.571593
0.578565,22.483656,20.943951,0.399996,-18.225471,0.570071
0.572977,22.433121,20.943951,0.399996,-12.052558,0.568701
