iq,omega_m,omega_m_ref,imr,dwr_dt
0.073382,51.638000,62.831853,1.129984,-22.855293
0.095606,52.062637,62.831853,1.129984,18.547028
0.063735,52.285194,62.831853,1.129984,22.248943
0.036141,52.260773,62.831853,1.129984,-5.882045
0.026606,52.463844,62.831853,1.129984,0.303034
0.156976,53.437359,62.831853,1.129984,26.196608
0.149421,58.001659,62.831853,1.129984,136.813309
0.127876,61.541771,62.831853,1.129984,124.566849
0.055469,65.318565,62.831853,1.129984,122.512932
0.122725,66.887245,62.831853,1.129984,53.913792
-0.030180,66.044342,62.831853,1.129984,-6.551755
0.040021,66.297234,62.831853,1.129984,-1.592212
0.046010,64.790863,62.831853,1.129984,-45.633118
0.012845,62.393745,62.831853,1.129984,-68.771011
0.036992,62.315956,62.831853,1.129984,-17.837200
0.027111,62.813610,62.831853,1.129984,2.096314
0.024233,62.111240,62.831853,1.129984,-18.322647
0.044305,62.536308,62.831853,1.129984,11.577120
0.046031,63.096527,62.831853,1.129984,18.776068
0.079059,62.042305,62.831853,1.129984,-27.597605
0.042646,62.676125,62.831853,1.129984,29.479469
0.038747,63.214863,62.831853,1.129984,27.272812
0.041203,62.846325,62.831853,1.129984,-24.121868
0.072513,62.485683,62.831853,1.129984,-12.994655
-0.007873,62.773590,62.831853,1.129984,-2.263628
-0.013627,62.617275,62.831853,1.129984,-25.337788
0.085852,62.259022,62.831853,1.129984,-6.883181
0.067530,63.120762,62.831853,1.129984,24.905933
0.009875,63.653236,62.831853,1.129984,8.562119
0.075795,62.529987,62.831853,1.129984,-23.104918
0.082914,62.709095,62.831853,1.129984,13.138216
0.058197,63.289436,62.831853,1.129984,23.508774
0.071192,62.355911,62.831853,1.129984,-7.118715
0.045675,62.743763,62.831853,1.129984,17.410173
0.075074,63.948738,62.831853,1.129984,30.634434
0.053282,62.635059,62.831853,1.129984,-42.449131
0.014586,62.085632,62.831853,1.129984,-24.695047
0.081395,62.915848,62.831853,1.129984,17.034313
0.084733,62.711369,62.831853,1.129984,-8.291053
0.036408,62.665562,62.831853,1.129984,-1.861753
-0.075115,63.711090,62.831853,1.129984,45.002190
0.065918,63.545486,62.831853,1.129984,2.119893
0.055871,62.405910,62.831853,1.129984,-23.350012
0.071890,62.602547,62.831853,1.129984,16.061245
0.084815,62.816830,62.831853,1.129984,3.555170
0.046312,62.427246,62.831853,1.129984,-16.141556
0.041891,63.113552,62.831853,1.129984,19.874350
0.063060,63.471313,62.831853,1.129984,-2.858917
0.029797,62.392345,62.831853,1.129984,-37.995388
0.025772,62.093868,62.831853,1.129984,1.505614
0.064092,62.793186,62.831853,1.129984,11.268405
0.047148,62.770306,62.831853,1.129984,-3.948998
0.013548,62.720333,62.831853,1.129984,8.983264
0.054113,63.344746,62.831853,1.129984,6.927000
0.065200,62.739983,62.831853,1.129984,-18.461206
0.027064,62.150578,62.831853,1.129984,0.238758
0.063940,63.144707,62.831853,1.129984,27.361723
0.052362,63.341263,62.831853,1.129984,7.384377
-0.000430,62.567932,62.831853,1.129984,-5.700503
0.054015,62.986485,62.831853,1.129984,-1.571310
0.069491,62.651588,62.831853,1.129984,-22.005074
0.019700,61.900291,62.831853,1.129984,-22.456297
0.055413,62.851879,62.831853,1.129984,3.375483
0.057827,63.163952,62.831853,1.129984,-15.298570
0.007954,62.334049,62.831853,1.129984,-26.555159
0.061413,62.891582,62.831853,1.129984,2.145554
0.103222,63.036613,62.831853,1.129984,-5.421830
0.083442,62.346157,62.831853,1.129984,-9.886752
0.072945,63.297565,62.831853,1.129984,31.594280
0.090751,63.937511,62.831853,1.129984,25.177740
0.018915,62.649979,62.831853,1.129984,-22.533669
0.060458,62.471256,62.831853,1.129984,1.824081
0.084439,62.901237,62.831853,1.129984,12.243169
0.065788,62.074463,62.831853,1.129984,-34.292095
0.046231,62.777756,62.831853,1.129984,10.208374
0.053760,63.529545,62.831853,1.129984,12.951994
0.058562,62.731930,62.831853,1.129984,-39.892792
0.089605,62.245663,62.831853,1.129984,-13.633837
0.050893,62.528008,62.831853,1.129984,9.473137
0.093454,62.797817,62.831853,1.129984,-2.117290
0.118757,62.757061,62.831853,1.129984,13.848721
0.042858,63.556187,62.831853,1.129984,40.601784
0.049392,63.501320,62.831853,1.129984,-5.134353
0.113713,62.212330,62.831853,1.129984,-28.213350
0.041882,62.135494,62.831853,1.129984,-0.124795
0.047926,62.803543,62.831853,1.129984,5.456404
0.070597,62.427288,62.831853,1.129984,-12.723682
0.069425,62.933628,62.831853,1.129984,10.144091
0.068139,63.549374,62.831853,1.129984,8.552078
0.062517,62.516167,62.831853,1.129984,-30.396669
0.037463,62.344891,62.831853,1.129984,-2.282754
0.075605,63.464558,62.831853,1.129984,32.019257
0.025413,63.252258,62.831853,1.129984,1.282418
0.070140,62.589355,62.831853,1.129984,-12.034177
0.100414,63.325348,62.831853,1.129984,20.195787
0.021436,62.637798,62.831853,1.129984,-17.260447
0.026898,61.932285,62.831853,1.129984,-24.650900
0.072900,63.141582,62.831853,1.129984,22.423273
0.064560,63.159576,62.831853,1.129984,-12.313669
0.052577,62.305176,62.831853,1.129984,-37.706387
0.153891,62.868404,62.831853,1.129984,7.222133
0.087895,62.706856,62.831853,1.129984,-10.602340
0.067736,62.189259,62.831853,1.129984,-20.524107
0.103655,63.391914,62.831853,1.129984,40.379326
-0.014719,63.618271,62.831853,1.129984,12.244623
0.039507,62.502106,62.831853,1.129984,-30.963646
0.130280,62.779751,62.831853,1.129984,22.816845
0.084437,62.974113,62.831853,1.129984,20.253368
0.025032,62.532967,62.831853,1.129984,-2.450930
-0.063578,62.944546,62.831853,1.129984,33.970104
0.077090,63.572159,62.831853,1.129984,18.308905
0.034481,62.682732,62.831853,1.129984,-33.714111
0.093440,62.120514,62.831853,1.129984,-10.485163
0.085954,62.587063,62.831853,1.129984,2.264600
0.024983,62.399120,62.831853,1.129984,-26.501123
0.089583,62.773880,62.831853,1.129984,11.523186
-0.030193,63.596687,62.831853,1.129984,8.853853
0.045386,62.834827,62.831853,1.129984,-35.571384
0.078893,62.044998,62.831853,1.129984,-18.620298
0.092053,62.668915,62.831853,1.129984,14.020648
0.077408,63.038883,62.831853,1.129984,1.689093
0.031070,62.806896,62.831853,1.129984,2.348764
0.039899,63.577911,62.831853,1.129984,27.517603
0.079556,63.527164,62.831853,1.129984,4.002474
0.031535,61.947807,62.831853,1.129984,-36.925869
0.005629,62.180244,62.831853,1.129984,-3.001679
0.105229,63.163139,62.831853,1.129984,12.314051
0.018171,62.743023,62.831853,1.129984,-13.579835
0.022876,62.857204,62.831853,1.129984,2.927032
0.022691,63.381966,62.831853,1.129984,15.745948
0.070904,62.318493,62.831853,1.129984,-30.234259
0.062985,62.291080,62.831853,1.129984,2.203843
0.074648,63.443092,62.831853,1.129984,38.247520
0.061011,63.268936,62.831853,1.129984,-2.639061
0.048153,62.562805,62.831853,1.129984,-10.935237
0.050256,62.758350,62.831853,1.129984,4.901881
0.095084,62.520058,62.831853,1.129984,-24.190126
0.080200,62.152870,62.831853,1.129984,-12.937060
0.073391,63.028484,62.831853,1.129984,26.125467
0.059840,63.445484,62.831853,1.129984,-2.844431
0.090937,62.698853,62.831853,1.129984,-17.085226
0.121864,62.681011,62.831853,1.129984,10.460994
0.052959,63.100079,62.831853,1.129984,8.092835
0.058126,62.580513,62.831853,1.129984,-4.149334
0.082870,62.994396,62.831853,1.129984,25.009701
0.064627,63.889812,62.831853,1.129984,28.605120
0.065339,62.719151,62.831853,1.129984,-28.971970
0.026009,61.772083,62.831853,1.129984,-42.742393
0.078369,62.665356,62.831853,1.129984,6.881944
0.054914,62.617973,62.831853,1.129984,-12.151962
0.039562,62.362247,62.831853,1.129984,-14.527480
0.096657,63.635281,62.831853,1.129984,24.468185
0.019509,63.311485,62.831853,1.129984,-14.689990
0.044750,62.045620,62.831853,1.129984,-39.481464
0.062573,62.623089,62.831853,1.129984,17.616842
0.063634,62.980713,62.831853,1.129984,17.111820
0.040590,62.640972,62.831853,1.129984,-3.499033
0.230123,63.646244,62.831853,1.129984,44.316525
0.060852,63.399948,62.831853,1.129984,5.368983
0.063128,62.087872,62.831853,1.129984,-40.682228
0.183149,62.596916,62.831853,1.129984,20.274343
0.060736,63.178207,62.831853,1.129984,13.277440
0.059444,62.557457,62.831853,1.129984,-31.052841
0.030125,62.886242,62.831853,1.129984,6.382288
0.036228,62.994411,62.831853,1.129984,-3.828193
0.006611,62.023472,62.831853,1.129984,-42.701611
0.019252,62.656460,62.831853,1.129984,25.000616
0.060980,63.560070,62.831853,1.129984,21.572767
0.010867,62.841980,62.831853,1.129984,-29.348627
0.124573,62.662041,62.831853,1.129984,0.319173
0.039130,63.041405,62.831853,1.129984,6.185326
-0.161780,62.490101,62.831853,1.129984,-20.121717
0.124669,62.768677,62.831853,1.129984,20.310728
0.048660,63.683895,62.831853,1.129984,35.177040
0.045724,63.336514,62.831853,1.129984,-9.979692
0.081221,62.198307,62.831853,1.129984,-28.591694
0.073758,62.499664,62.831853,1.129984,-3.869636
0.077692,62.651546,62.831853,1.129984,-12.574683
0.030516,62.217308,62.831853,1.129984,-11.846405
0.045921,63.227879,62.831853,1.129984,29.206028
0.084772,63.860237,62.831853,1.129984,14.324691
0.014540,62.542728,62.831853,1.129984,-29.882534
0.126362,62.315601,62.831853,1.129984,-3.216525
0.086856,63.086685,62.831853,1.129984,29.840446
0.034132,62.358097,62.831853,1.129984,-6.321425
-0.077739,62.659485,62.831853,1.129984,10.752013
0.106575,63.603790,62.831853,1.129984,18.450365
0.067793,62.713768,62.831853,1.129984,-41.078819
0.065306,62.067482,62.831853,1.129984,-28.365744
0.086043,62.639061,62.831853,1.129984,13.840308
0.086357,62.564922,62.831853,1.129984,-11.784301
0.038334,62.853565,62.831853,1.129984,11.517258
0.025630,63.640160,62.831853,1.129984,27.348986
0.048363,63.431301,62.831853,1.129984,-11.522231
0.077689,62.371010,62.831853,1.129984,-21.992353
0.029613,62.511257,62.831853,1.129984,21.211832
0.051954,63.085140,62.831853,1.129984,13.566856
0.121856,62.843517,62.831853,1.129984,-4.784097
0.220790,62.951317,62.831853,1.129984,7.902330
0.099199,63.084183,62.831853,1.129984,-13.717929
0.080767,62.435184,62.831853,1.129984,-23.082155
0.107903,62.327122,62.831853,1.129984,-0.181488
0.003792,63.435753,62.831853,1.129984,21.135366
0.084649,63.018032,62.831853,1.129984,-15.100741
0.047857,62.587151,62.831853,1.129984,-3.970533
0.051561,63.016708,62.831853,1.129984,6.152700
0.082775,62.594574,62.831853,1.129984,-8.789760
0.065323,62.387905,62.831853,1.129984,3.245218
0.062972,63.460209,62.831853,1.129984,34.459740
0.073001,63.335705,62.831853,1.129984,0.441809
0.030673,62.309132,62.831853,1.129984,-30.385031
0.047562,62.459641,62.831853,1.129984,-4.537452
0.075691,62.534286,62.831853,1.129984,-10.549832
0.035335,62.143997,62.831853,1.129984,-19.972633
0.070057,63.743950,62.831853,1.129984,55.258312
0.075206,63.573383,62.831853,1.129984,2.609858
0.025235,62.371548,62.831853,1.129984,-42.067368
0.129487,62.559040,62.831853,1.129984,12.617385
0.041806,62.885262,62.831853,1.129984,12.415834
0.123106,62.534550,62.831853,1.129984,-14.722362
0.062613,63.197094,62.831853,1.129984,36.044777
-0.008749,63.854881,62.831853,1.129984,27.097815
0.085610,62.790535,62.831853,1.129984,-25.482916
0.147881,62.268234,62.831853,1.129984,-1.404404
0.116767,62.470150,62.831853,1.129984,0.148220
0.031533,62.624477,125.663706,1.129984,-12.155150
0.073016,62.725861,125.663706,1.129984,3.041740
0.045025,63.742908,125.663706,1.129984,26.587267
0.059979,63.391018,125.663706,1.129984,-10.027031
0.066619,62.101799,125.663706,1.129984,-31.670176
0.025533,62.569729,125.663706,1.129984,19.001379
0.088830,63.462200,125.663706,1.129984,37.415607
0.016457,63.035152,125.663706,1.129984,9.355471
0.146215,66.829887,125.663706,1.129984,124.656609
0.212810,74.540024,125.663706,1.129984,227.915985
0.205844,80.445549,125.663706,1.129984,219.918045
0.123737,91.399574,125.663706,1.129984,342.215698
0.173895,98.725754,125.663706,1.129984,222.943497
0.083072,108.751328,125.663706,1.129984,304.009705
-0.036396,113.248878,125.663706,1.129984,157.356094
-0.371965,118.135429,125.663706,1.129984,115.307549
-0.780244,114.646576,125.663706,1.129984,-113.778816
-0.756752,116.736977,125.663706,1.129984,245.300888
-0.865705,125.601067,125.663706,1.129984,329.704773
-0.704045,131.497787,125.663706,1.129984,125.152557
-0.854804,137.416870,125.663706,1.129984,209.082855
-0.757477,135.208008,125.663706,1.129984,-28.381643
-0.871741,137.005142,125.663706,1.129984,12.825764
-0.933313,133.615204,125.663706,1.129984,-48.704544
-0.841509,132.936844,125.663706,1.129984,-90.877541
-0.954486,129.997299,125.663706,1.129984,-41.687332
-0.793715,128.073639,125.663706,1.129984,-126.056259
-1.010766,127.559349,125.663706,1.129984,15.423432
-0.793730,124.644180,125.663706,1.129984,-111.218193
-1.035456,126.866135,125.663706,1.129984,48.289627
-0.902638,123.835869,125.663706,1.129984,-80.027534
-0.997853,126.708511,125.663706,1.129984,59.544426
-0.809425,124.496384,125.663706,1.129984,-62.863411
-0.823100,126.747131,125.663706,1.129984,62.620461
-0.868444,123.736534,125.663706,1.129984,-69.651787
-0.939030,127.165771,125.663706,1.129984,68.367867
-0.849399,124.403488,125.663706,1.129984,-33.362556
-0.852398,126.306419,125.663706,1.129984,-6.079903
-0.952143,126.167740,125.663706,1.129984,53.565060
-0.754817,125.765923,125.663706,1.129984,-48.572849
-1.025986,126.514755,125.663706,1.129984,65.765648
-0.935034,125.660889,125.663706,1.129984,-58.431576
-0.937095,126.630974,125.663706,1.129984,72.619774
-0.806886,124.308884,125.663706,1.129984,-76.328423
-0.941334,127.423859,125.663706,1.129984,89.288177
-0.828655,124.290260,125.663706,1.129984,-51.538486
-0.941032,126.576012,125.663706,1.129984,20.252365
-0.904603,124.823242,125.663706,1.129984,-7.565510
-0.776263,125.784355,125.663706,1.129984,-26.131908
-0.996939,126.322823,125.663706,1.129984,61.306652
-0.811379,124.312119,125.663706,1.129984,-82.219398
-0.919695,127.387451,125.663706,1.129984,84.389496
-0.809065,124.014969,125.663706,1.129984,-97.728432
-0.875386,127.059792,125.663706,1.129984,53.218712
-0.830875,125.441551,125.663706,1.129984,14.919782
-0.781695,125.642509,125.663706,1.129984,-36.195175
-0.972908,125.700890,125.663706,1.129984,43.292576
-0.834754,125.156281,125.663706,1.129984,-54.036240
-1.018988,126.749069,125.663706,1.129984,81.111038
-0.774934,124.421234,125.663706,1.129984,-75.430664
-0.989696,127.368958,125.663706,1.129984,93.228928
-0.847473,123.890457,125.663706,1.129984,-75.893318
-0.821745,127.146767,125.663706,1.129984,37.680275
-0.968380,124.844124,125.663706,1.129984,-2.397646
-0.816884,125.591324,125.663706,1.129984,-40.257389
-0.949258,126.106339,125.663706,1.129984,58.989372
-0.813202,124.474297,125.663706,1.129984,-65.498329
-1.011899,126.938301,125.663706,1.129984,65.287666
-0.952687,124.787483,125.663706,1.129984,-47.582588
-0.917214,127.228493,125.663706,1.129984,67.252388
-0.858455,124.319908,125.663706,1.129984,-52.108456
-0.799852,126.562317,125.663706,1.129984,19.442141
-0.965516,124.384560,125.663706,1.129984,-42.432640
-0.801928,126.794441,125.663706,1.129984,26.430500
-0.927404,124.730148,125.663706,1.129984,-11.145880
-0.783200,125.492538,125.663706,1.129984,-33.688271
-1.037825,126.028954,125.663706,1.129984,52.087711
-0.754445,124.658493,125.663706,1.129984,-83.042908
-0.962594,126.403534,125.663706,1.129984,63.970520
-0.768777,124.827522,125.663706,1.129984,-85.607262
-1.030477,126.521065,125.663706,1.129984,79.178955
-0.795761,124.263596,125.663706,1.129984,-74.883972
-1.098720,127.600464,125.663706,1.129984,105.072060
-0.832262,123.658928,125.663706,1.129984,-111.090431
-0.950101,127.242256,125.663706,1.129984,74.331619
-0.849209,124.633987,125.663706,1.129984,-29.402884
-0.887412,126.009117,125.663706,1.129984,-8.622079
-0.879762,125.188957,125.663706,1.129984,-9.721506
-0.792431,125.786125,125.663706,1.129984,-26.936705
-0.920337,125.325455,125.663706,1.129984,21.672556
-0.752302,125.733932,125.663706,1.129984,-25.146593
-0.982091,126.047310,125.663706,1.129984,47.376530
-0.731332,124.366882,125.663706,1.129984,-82.027664
-0.992501,127.147087,125.663706,1.129984,88.225563
-0.806939,123.914230,125.663706,1.129984,-77.978058
-0.824244,126.980347,125.663706,1.129984,47.035637
-0.985704,125.023270,125.663706,1.129984,4.897935
-0.792410,126.154900,125.663706,1.129984,-21.382435
-0.986348,125.967651,125.663706,1.129984,41.152920
-0.769148,124.653435,125.663706,1.129984,-77.710655
-0.917545,126.675148,125.663706,1.129984,75.163658
-0.836456,124.571640,125.663706,1.129984,-54.482357
-0.879795,126.973145,125.663706,1.129984,53.163357
-0.960625,124.150131,125.663706,1.129984,-59.009853
-0.821052,126.191658,125.663706,1.129984,-13.867837
-1.048972,125.830620,125.663706,1.129984,49.255966
-0.756674,125.147629,125.663706,1.129984,-67.928352
-0.981251,127.424889,125.663706,1.129984,123.024734
-0.842735,123.981407,125.663706,1.129984,-89.161369
-0.927130,126.875603,125.663706,1.129984,58.921272
-0.764406,124.322426,125.663706,1.129984,-58.663284
-0.849906,126.328552,125.663706,1.129984,13.852882
-0.866945,125.486748,125.663706,1.129984,27.032993
-0.805815,124.856979,125.663706,1.129984,-72.877373
-0.998473,126.336723,125.663706,1.129984,64.965134
1.212471,-163.940140,125.663706,1.129984,-6351.356445
-1.260539,59.999828,125.663706,1.129984,2763.493164
-1.222398,56.798779,125.663706,1.129984,749.302185
-0.638520,96.152496,125.663706,1.129984,1142.644653
-0.729743,120.294388,125.663706,1.129984,839.447876
-0.605570,134.648712,125.663706,1.129984,497.102844
-0.645629,147.748703,125.663706,1.129984,431.030731
-0.747182,152.158264,125.663706,1.129984,243.359589
-0.600295,152.976425,125.663706,1.129984,-0.388104
-0.752113,154.515503,125.663706,1.129984,11.245613
-0.966600,150.603409,125.663706,1.129984,-48.546196
-0.718072,144.033401,125.663706,1.129984,-241.628052
-0.858774,140.663986,125.663706,1.129984,-175.586853
-1.099247,135.506348,125.663706,1.129984,-101.294022
-0.817082,129.207672,125.663706,1.129984,-236.321564
-1.040722,129.434647,125.663706,1.129984,-18.284628
-0.877924,125.445892,125.663706,1.129984,-97.543381
-0.934965,126.344475,125.663706,1.129984,-17.145039
-0.940256,124.529274,125.663706,1.129984,-16.563555
-0.798991,125.192802,125.663706,1.129984,-50.238453
-0.992373,126.491325,125.663706,1.129984,82.446892
-0.770032,124.862633,125.663706,1.129984,-56.082458
-0.955435,127.934113,125.663706,1.129984,92.122520
-0.860191,124.884964,125.663706,1.129984,-52.216766
-0.873530,127.633148,125.663706,1.129984,27.037140
-0.917999,125.006836,125.663706,1.129984,-56.859943
-0.830245,126.962540,125.663706,1.129984,11.242671
-0.952741,125.777718,125.663706,1.129984,14.353994
-0.804029,126.049736,125.663706,1.129984,-49.159897
-1.064245,126.397377,125.663706,1.129984,53.983391
-0.826420,125.550171,125.663706,1.129984,-71.013931
-0.974779,126.342850,125.663706,1.129984,50.224991
-0.747027,125.134758,125.663706,1.129984,-69.976074
-1.033573,126.426987,125.663706,1.129984,46.702190
-0.790659,124.426903,125.663706,1.129984,-83.093285
-1.039159,127.122025,125.663706,1.129984,104.321640
-0.895495,124.246483,125.663706,1.129984,-92.024635
-1.013831,127.112671,125.663706,1.129984,79.057320
-0.857582,124.325851,125.663706,1.129984,-53.217812
-0.834695,126.916168,125.663706,1.129984,30.985924
-0.985540,124.929535,125.663706,1.129984,-3.876909
-0.940204,126.773643,125.663706,1.129984,-2.768289
-0.932944,125.368896,125.663706,1.129984,19.825850
-0.734710,124.920525,125.663706,1.129984,-65.408302
-0.969345,126.754120,125.663706,1.129984,77.531296
-0.793041,124.355316,125.663706,1.129984,-66.798767
-0.897513,127.278961,125.663706,1.129984,78.075134
-0.925007,123.925896,125.663706,1.129984,-83.957390
-0.841456,126.916260,125.663706,1.129984,48.943455
-0.869527,124.502121,125.663706,1.129984,-28.269695
-0.950200,126.452065,125.663706,1.129984,7.796711
-0.899473,125.444016,125.663706,1.129984,30.512756
-0.769672,124.589958,125.663706,1.129984,-89.052841
-1.096031,126.860268,125.663706,1.129984,84.619537
-0.741901,124.534225,125.663706,1.129984,-83.985367
-1.015255,126.995728,125.663706,1.129984,67.361633
-0.827188,124.115952,125.663706,1.129984,-77.527649
-0.976902,127.369934,125.663706,1.129984,79.350655
-0.799566,124.358398,125.663706,1.129984,-53.358181
-0.936631,126.326797,125.663706,1.129984,9.020317
-0.870760,125.337471,125.663706,1.129984,7.519900
-0.784721,125.506325,125.663706,1.129984,-42.280384
-1.005641,125.924835,125.663706,1.129984,43.080570
-0.815213,124.717461,125.663706,1.129984,-75.243721
-1.066472,127.066086,125.663706,1.129984,96.115746
-0.831330,124.452797,125.663706,1.129984,-98.853073
-0.868021,126.736809,125.663706,1.129984,72.013367
-0.915375,123.652290,125.663706,1.129984,-82.457222
-0.883671,127.526520,125.663706,1.129984,85.112480
-0.868795,123.880630,125.663706,1.129984,-80.163712
-0.964357,127.126007,125.663706,1.129984,64.530708
-0.907488,124.273521,125.663706,1.129984,-37.929310
-0.892367,126.113968,125.663706,1.129984,-6.677359
-0.901173,125.596970,125.663706,1.129984,41.773891
-0.822574,125.925171,125.663706,1.129984,-30.509264
-0.997190,126.195023,125.663706,1.129984,57.311474
-0.777271,124.856445,125.663706,1.129984,-58.908150
-1.064481,126.833801,125.663706,1.129984,66.828590
-0.807307,124.416443,125.663706,1.129984,-61.841698
-0.952684,127.374138,125.663706,1.129984,76.008690
-0.855224,124.508247,125.663706,1.129984,-75.678032
-1.008937,126.852432,125.663706,1.129984,43.833122
-0.815419,124.503502,125.663706,1.129984,-52.704567
-0.856213,126.661270,125.663706,1.129984,28.614992
-0.884795,124.321426,125.663706,1.129984,-44.170792
-0.746129,126.181488,125.663706,1.129984,-6.073809
-0.962328,125.637192,125.663706,1.129984,42.457096
-0.806395,124.723701,125.663706,1.129984,-69.317947
-0.959802,126.993393,125.663706,1.129984,92.475388
-0.750609,123.875504,125.663706,1.129984,-100.049065
-0.856205,127.264793,125.663706,1.129984,83.764969
-0.941744,124.123535,125.663706,1.129984,-60.045315
-0.912790,126.307701,125.663706,1.129984,12.486763
-0.854956,125.035576,125.663706,1.129984,0.565709
-0.749402,125.578979,125.663706,1.129984,-42.285946
-0.809649,125.767609,125.663706,1.129984,39.678112
-0.799298,124.671249,125.663706,1.129984,-77.018250
-0.989639,126.987572,125.663706,1.129984,96.004486
-0.806177,124.087708,125.663706,1.129984,-76.630875
-0.832914,127.240326,125.663706,1.129984,51.383331
-0.871324,125.186745,125.663706,1.129984,1.879546
-0.838925,126.552666,125.663706,1.129984,-11.440423
-0.966101,125.360443,125.663706,1.129984,21.352322
-0.829935,125.125427,125.663706,1.129984,-43.580463
-0.961595,126.680542,125.663706,1.129984,70.010864
-0.782629,124.260681,125.663706,1.129984,-93.640663
-0.904564,127.500847,125.663706,1.129984,96.504021
-1.019792,124.090858,125.663706,1.129984,-65.644211
-0.906477,126.701302,125.663706,1.129984,19.888748
-1.007926,125.417656,125.663706,1.129984,30.702465
-0.766667,124.779633,125.663706,1.129984,-76.994171
-1.015630,127.111053,125.663706,1.129984,105.639656
-0.827126,124.384888,125.663706,1.129984,-104.523643
-0.916890,126.662453,125.663706,1.129984,76.302063
-0.789254,124.286995,125.663706,1.129984,-65.918205
-1.040316,127.372345,125.663706,1.129984,87.442924
-0.913892,124.048729,125.663706,1.129984,-67.000359
-0.942509,126.800354,125.663706,1.129984,35.714809
-0.887482,124.638458,125.663706,1.129984,-23.882303
-0.917349,126.874443,125.663706,1.129984,33.071434
-0.920848,125.121376,125.663706,1.129984,5.491973
-0.839349,125.307724,125.663706,1.129984,-54.744511
-0.926361,126.618858,125.663706,1.129984,85.250679
-0.804535,125.402206,125.663706,1.129984,-45.861141
-1.012236,126.372658,125.663706,1.129984,48.487755
-0.840694,124.348099,125.663706,1.129984,-72.498543
-0.915863,127.197174,125.663706,1.129984,72.357307
-0.862273,124.604774,125.663706,1.129984,-62.330006
-0.867349,127.113121,125.663706,1.129984,57.990234
-0.759438,124.373978,125.663706,1.129984,-53.071575
-0.871122,126.096848,125.663706,1.129984,-6.465388
-0.982432,125.073097,125.663706,1.129984,15.104558
-0.813697,125.200890,125.663706,1.129984,-52.904247
-1.131279,126.386192,125.663706,1.129984,80.586899
-0.820738,124.647377,125.663706,1.129984,-72.356422
-1.037019,126.847610,125.663706,1.129984,66.648758
-0.785710,124.319870,125.663706,1.129984,-63.030220
-0.876337,127.311943,125.663706,1.129984,62.745090
-0.920898,124.200211,125.663706,1.129984,-48.407898
-0.845038,126.138481,125.663706,1.129984,-15.056303
-0.912275,125.687599,125.663706,1.129984,40.391632
-0.777204,124.661247,125.663706,1.129984,-76.325035
-0.946462,127.242538,125.663706,1.129984,94.612946
-0.747926,124.371513,125.663706,1.129984,-85.929337
-0.924321,127.054916,125.663706,1.129984,65.843086
-0.806822,124.490822,125.663706,1.129984,-59.910866
-0.858293,127.410507,125.663706,1.129984,84.068077
-1.038766,124.652199,125.663706,1.129984,-25.717691
-0.831541,125.678665,125.663706,1.129984,-37.744862
-0.936785,126.121284,125.663706,1.129984,66.901772
-0.794288,124.453712,125.663706,1.129984,-85.714912
-0.968629,127.084564,125.663706,1.129984,79.487427
-0.956093,124.458527,125.663706,1.129984,-42.517204
-0.871150,127.181656,125.663706,1.129984,39.387650
-0.920113,124.677895,125.663706,1.129984,-20.021452
-0.742993,125.667717,125.663706,1.129984,-29.191229
-1.014981,126.265625,125.663706,1.129984,58.929264
-0.746103,124.249886,125.663706,1.129984,-78.888092
-1.023992,127.269173,125.663706,1.129984,76.400055
-0.852769,123.998154,125.663706,1.129984,-76.573524
-0.924886,127.438446,125.663706,1.129984,80.979088
-0.894818,124.235519,125.663706,1.129984,-52.426353
-0.819181,126.525490,125.663706,1.129984,10.141601
-0.864399,125.178864,125.663706,1.129984,17.277304
-0.815480,125.552391,125.663706,1.129984,-46.015808
-0.969368,125.918602,125.663706,1.129984,51.184071
-0.777534,125.125229,125.663706,1.129984,-60.775208
-0.921001,126.365585,125.663706,1.129984,69.819923
-0.838535,124.394447,125.663706,1.129984,-81.963509
-0.956017,127.061562,125.663706,1.129984,83.316292
-0.844664,124.227333,125.663706,1.129984,-76.434830
-0.870760,127.342918,125.663706,1.129984,72.779549
-0.806012,124.334717,125.663706,1.129984,-49.658810
-0.854428,126.341400,125.663706,1.129984,-3.554980
-0.924917,124.279007,125.663706,1.129984,-46.153152
-0.813399,126.090218,125.663706,1.129984,-11.440746
-0.918765,125.043198,125.663706,1.129984,8.755923
-0.743870,124.795357,125.663706,1.129984,-63.865456
-0.977701,126.806496,125.663706,1.129984,87.498260
-0.775445,124.193428,125.663706,1.129984,-93.602554
-0.897755,127.265915,125.663706,1.129984,82.726044
-0.845711,124.196571,125.663706,1.129984,-65.099533
-0.880124,126.595779,125.663706,1.129984,32.687538
-0.859753,124.645485,125.663706,1.129984,-28.321169
-0.758827,125.735123,125.663706,1.129984,-28.724541
-1.071030,125.629799,125.663706,1.129984,24.285389
-0.822042,125.375122,125.663706,1.129984,-56.373199
-1.017232,125.973816,125.663706,1.129984,52.217442
-0.710781,124.426277,125.663706,1.129984,-69.688873
-1.012166,127.181732,125.663706,1.129984,80.969589
-0.803082,124.321930,125.663706,1.129984,-45.870323
-0.862593,127.904526,125.663706,1.129984,80.877632
-0.853105,124.063194,125.663706,1.129984,-75.493393
-0.894351,126.341454,125.663706,1.129984,7.229324
-0.930215,125.203094,125.663706,1.129984,20.324274
