iq,omega_m,omega_m_ref,imr,dwr_dt
0.553856,79.336029,78.539816,0.499992,-11.444880
0.592005,80.318497,78.539816,0.499992,44.987602
0.526540,81.293015,78.539816,0.499992,73.638741
0.546613,81.811119,78.539816,0.499992,69.859329
0.575059,81.910225,78.539816,0.499992,45.782482
0.567131,81.571159,78.539816,0.499992,15.393391
0.564583,81.630264,78.539816,0.499992,21.383877
0.609679,80.964233,78.539816,0.499992,-13.679604
0.541316,80.444611,78.539816,0.499992,-11.508712
0.553860,81.259727,78.539816,0.499992,45.776325
0.591424,81.790764,78.539816,0.499992,51.274540
0.583087,82.221596,78.539816,0.499992,52.519657
0.466313,82.146156,78.539816,0.499992,29.897886
0.454466,81.826935,78.539816,0.499992,8.261854
0.558693,81.860077,78.539816,0.499992,15.144672
0.559515,81.212112,78.539816,0.499992,-12.507038
0.464251,81.293465,78.539816,0.499992,11.676742
0.487678,82.297775,78.539816,0.499992,67.282104
0.516023,82.822891,78.539816,0.499992,64.319366
0.554361,83.340187,78.539816,0.499992,62.361042
0.430034,82.986664,78.539816,0.499992,27.259640
0.499167,82.470360,78.539816,0.499992,-1.808264
0.499586,82.171135,78.539816,0.499992,-8.893669
0.528657,81.339539,78.539816,0.499992,-30.096279
0.452809,81.747742,78.539816,0.499992,13.836395
0.440835,82.523514,78.539816,0.499992,52.098709
0.530060,82.832207,78.539816,0.499992,46.623489
0.541493,83.021446,78.539816,0.499992,39.431870
0.470827,82.497055,78.539816,0.499992,2.687122
0.459505,82.483292,78.539816,0.499992,9.158601
0.511020,81.916328,78.539816,0.499992,-14.493608
0.485760,81.585663,78.539816,0.499992,-13.239611
0.395672,82.576904,78.539816,0.499992,47.086094
0.356550,83.216660,78.539816,0.499992,62.229103
0.432230,83.446648,78.539816,0.499992,52.240025
0.452440,83.188484,78.539816,0.499992,18.769077
0.437468,82.879814,78.539816,0.499992,4.865047
0.518647,82.628502,78.539816,0.499992,3.726737
0.490669,81.725868,78.539816,0.499992,-30.481024
0.467672,81.624222,78.539816,0.499992,-4.416318
0.415831,82.388916,78.539816,0.499992,39.309425
0.414940,82.730492,78.539816,0.499992,40.171986
0.447076,82.861336,78.539816,0.499992,32.702717
0.438001,82.479546,78.539816,0.499992,9.094687
0.428798,82.271469,78.539816,0.499992,1.525309
0.442333,81.990997,78.539816,0.499992,-4.739493
0.418142,81.485588,78.539816,0.499992,-12.385359
0.397909,81.937241,78.539816,0.499992,27.782438
0.446820,82.666321,78.539816,0.499992,51.489586
0.396187,82.874352,78.539816,0.499992,46.577667
0.422095,82.850006,78.539816,0.499992,22.649565
0.380649,82.181938,78.539816,0.499992,-13.984795
0.464779,82.005730,78.539816,0.499992,-8.833913
0.409486,80.727272,78.539816,0.499992,-67.373840
0.427520,80.451057,78.539816,0.499992,-66.931694
0.393480,80.731552,78.539816,0.499992,-30.629950
0.400259,81.544357,78.539816,0.499992,28.036930
0.383863,82.013054,78.539816,0.499992,42.258663
0.267304,82.157364,78.539816,0.499992,36.160229
0.418347,82.047241,78.539816,0.499992,20.268869
0.418251,81.500259,78.539816,0.499992,-1.664006
0.393405,81.287827,78.539816,0.499992,-7.512977
0.384050,80.613350,78.539816,0.499992,-29.130405
0.397808,80.657166,78.539816,0.499992,-6.068541
0.395012,81.623077,78.539816,0.499992,45.396862
0.380025,81.976860,78.539816,0.499992,45.543770
0.389792,82.052513,78.539816,0.499992,35.359638
0.312204,81.648178,78.539816,0.499992,4.334158
0.385283,81.227661,78.539816,0.499992,-6.429074
0.398050,80.735023,78.539816,0.499992,-14.530355
0.388752,79.999107,78.539816,0.499992,-31.099525
0.408602,80.083595,78.539816,0.499992,2.165656
0.366587,80.870369,78.539816,0.499992,37.872868
0.379923,81.011452,78.539816,0.499992,34.449562
0.360329,81.073273,78.539816,0.499992,27.090916
0.429846,80.687340,78.539816,0.499992,1.366522
0.373259,80.412590,78.539816,0.499992,-3.250793
0.390473,79.448982,78.539816,0.499992,-47.620193
0.348730,79.253143,78.539816,0.499992,-49.320328
0.413989,79.385910,78.539816,0.499992,-26.947277
0.357661,79.900795,78.539816,0.499992,18.108343
0.397656,80.732430,78.539816,0.499992,51.474674
0.417218,80.886497,78.539816,0.499992,37.763775
0.353341,80.853531,78.539816,0.499992,24.644205
0.388674,80.285454,78.539816,0.499992,-8.658403
0.438272,79.883293,78.539816,0.499992,-16.358059
0.393477,79.386353,78.539816,0.499992,-25.255449
0.419724,78.769707,78.539816,0.499992,-35.815819
0.426878,79.100014,78.539816,0.499992,9.544066
0.410786,79.903076,78.539816,0.499992,46.320877
0.392711,79.973869,78.539816,0.499992,31.400101
0.410193,79.973862,78.539816,0.499992,21.542770
0.428142,79.601952,78.539816,0.499992,-1.463241
0.385820,79.438232,78.539816,0.499992,0.977236
0.438879,79.027397,78.539816,0.499992,-8.639009
0.368504,78.626244,78.539816,0.499992,-12.590055
0.383813,79.229622,78.539816,0.499992,32.038097
0.332915,79.899475,78.539816,0.499992,55.857212
0.414967,79.980232,78.539816,0.499992,33.364658
0.380728,79.906242,78.539816,0.499992,21.375732
0.340847,79.388893,78.539816,0.499992,-6.789130
0.393782,79.067070,78.539816,0.499992,-14.926400
0.315603,77.841469,78.539816,0.499992,-62.755291
0.398115,77.701202,78.539816,0.499992,-55.481556
0.398823,77.783279,78.539816,0.499992,-36.010567
0.404593,78.327034,78.539816,0.499992,15.723804
0.369450,79.070831,78.539816,0.499992,39.727219
0.372290,79.071838,78.539816,0.499992,28.065136
0.420265,79.244263,78.539816,0.499992,28.290409
0.398495,78.961296,78.539816,0.499992,9.373296
0.438365,78.506760,78.539816,0.499992,-7.860006
0.424842,78.252441,78.539816,0.499992,-8.022779
0.406029,77.908020,78.539816,0.499992,-12.553937
0.355981,78.441803,78.539816,0.499992,30.873810
0.416634,79.256248,78.539816,0.499992,58.706181
0.385069,79.289803,78.539816,0.499992,38.811623
0.367308,79.165016,78.539816,0.499992,20.584297
0.411556,78.701767,78.539816,0.499992,-5.355403
0.429703,78.234741,78.539816,0.499992,-17.133411
0.463573,77.939133,78.539816,0.499992,-15.896179
0.390312,77.376320,78.539816,0.499992,-17.641068
0.418552,77.714005,78.539816,0.499992,22.137903
0.378878,78.365189,78.539816,0.499992,45.777416
0.409730,78.504265,78.539816,0.499992,35.092808
0.368025,78.561676,78.539816,0.499992,29.122427
0.393392,78.292152,78.539816,0.499992,9.960913
0.449568,78.062843,78.539816,0.499992,6.040495
0.389507,76.955887,78.539816,0.499992,-48.189072
0.413787,76.956070,78.539816,0.499992,-39.456146
0.375262,77.045441,78.539816,0.499992,-20.441174
0.348399,77.619438,78.539816,0.499992,22.970245
0.320918,78.505211,78.539816,0.499992,57.232784
0.365351,78.639008,78.539816,0.499992,40.434223
0.368222,78.555328,78.539816,0.499992,24.236116
0.336619,78.249817,78.539816,0.499992,3.748228
0.382991,77.612556,78.539816,0.499992,-20.873131
0.315706,77.159256,78.539816,0.499992,-25.353441
0.477478,76.560997,78.539816,0.499992,-32.307789
0.289248,76.821663,78.539816,0.499992,2.286338
0.419428,77.714478,78.539816,0.499992,46.560345
0.462359,77.944221,78.539816,0.499992,41.024433
0.315542,77.864975,78.539816,0.499992,24.764454
0.435313,77.773880,78.539816,0.499992,13.960674
0.439327,77.421997,78.539816,0.499992,-3.193065
0.376410,77.020966,78.539816,0.499992,-12.989533
0.410640,76.700890,78.539816,0.499992,-15.400200
0.438783,76.942390,78.539816,0.499992,11.725049
0.391691,77.970375,78.539816,0.499992,58.251743
0.425104,78.317711,78.539816,0.499992,52.984943
0.421691,78.143837,78.539816,0.499992,27.692949
0.417987,78.049194,78.539816,0.499992,15.884734
0.428714,77.665993,78.539816,0.499992,-1.300157
0.455321,77.048965,78.539816,0.499992,-17.722219
0.416385,76.590927,78.539816,0.499992,-19.463358
0.446208,76.577621,78.539816,0.499992,1.616469
0.405239,77.364815,78.539816,0.499992,46.788998
0.398303,77.888588,78.539816,0.499992,52.570030
0.457637,77.742867,78.539816,0.499992,32.446617
0.427017,77.798958,78.539816,0.499992,24.586000
0.350127,77.632782,78.539816,0.499992,13.068214
0.448904,77.350876,78.539816,0.499992,7.544991
0.478857,77.088928,78.539816,0.499992,8.219051
0.390258,77.076157,78.539816,0.499992,15.597864
0.454937,77.698074,78.539816,0.499992,59.466393
0.504695,78.399406,78.539816,0.499992,59.950439
0.478252,78.216858,78.539816,0.499992,31.000078
0.470569,78.264977,78.539816,0.499992,24.390602
0.505749,77.978058,78.539816,0.499992,2.479141
0.493112,77.339470,78.539816,0.499992,-21.153727
0.435713,76.184937,78.539816,0.499992,-66.020058
0.465078,76.132957,78.539816,0.499992,-50.442177
0.441545,76.593819,78.539816,0.499992,-16.890993
0.476002,77.106003,78.539816,0.499992,26.685654
0.370942,77.815956,78.539816,0.499992,50.239838
0.426116,77.942986,78.539816,0.499992,36.522259
0.459055,77.979698,78.539816,0.499992,27.461208
0.473116,77.887856,78.539816,0.499992,16.299906
0.482567,77.328278,78.539816,0.499992,-9.542399
0.443030,76.999809,78.539816,0.499992,-12.221055
0.467716,76.970337,78.539816,0.499992,-5.986011
0.458568,77.556778,78.539816,0.499992,34.994629
0.456932,78.422760,78.539816,0.499992,62.193134
0.421807,78.643456,78.539816,0.499992,48.458210
0.397475,78.474602,78.539816,0.499992,25.758308
0.379639,78.272957,78.539816,0.499992,8.649515
0.458607,77.679382,78.539816,0.499992,-15.958143
0.479865,77.083481,78.539816,0.499992,-28.423555
0.492109,76.926872,78.539816,0.499992,-13.670926
0.521654,77.208893,78.539816,0.499992,15.394134
0.464794,78.155708,78.539816,0.499992,59.688705
0.484007,78.250977,78.539816,0.499992,39.229530
0.463137,78.160599,78.539816,0.499992,23.484123
0.490339,78.130096,78.539816,0.499992,15.005152
0.483708,77.849442,78.539816,0.499992,1.945473
0.463362,77.547142,78.539816,0.499992,-8.098446
0.404412,77.429672,78.539816,0.499992,5.996941
0.517846,77.705894,78.539816,0.499992,21.577194
0.456527,78.816154,78.539816,0.499992,71.631897
0.443932,79.130188,78.539816,0.499992,58.731117
0.478012,78.865837,78.539816,0.499992,26.895681
0.396657,78.720963,78.539816,0.499992,11.307524
0.465827,78.264351,78.539816,0.499992,-8.504000
0.489649,77.664467,78.539816,0.499992,-27.499430
0.412400,77.395424,78.539816,0.499992,-11.857831
0.399213,77.470268,78.539816,0.499992,8.093294
0.552441,78.388153,78.539816,0.499992,52.500427
0.494908,78.619537,78.539816,0.499992,42.756325
0.488284,78.543953,78.539816,0.499992,25.406715
0.512352,78.632332,78.539816,0.499992,22.882305
0.516816,78.390579,78.539816,0.499992,9.945626
0.498338,77.153702,78.539816,0.499992,-51.522350
0.489640,77.243553,78.539816,0.499992,-38.670979
0.387422,77.662254,78.539816,0.499992,-2.419449
0.493816,78.004219,78.539816,0.499992,22.300014
0.478161,78.966301,78.539816,0.499992,62.716805
0.453121,79.473602,78.539816,0.499992,61.007584
0.457312,79.294388,78.539816,0.499992,30.429480
0.481181,79.181190,78.539816,0.499992,16.333986
0.451377,78.643021,78.539816,0.499992,-11.192446
0.468629,78.223289,78.539816,0.499992,-15.539115
0.496631,77.862083,78.539816,0.499992,-11.153502
0.396949,78.078552,78.539816,0.499992,12.235447
0.370646,78.870506,78.539816,0.499992,63.061195
0.513947,79.161530,78.539816,0.499992,49.239666
0.516904,79.082733,78.539816,0.499992,28.087893
0.469807,79.115257,78.539816,0.499992,21.507607
0.458703,78.655930,78.539816,0.499992,-5.948505
0.478149,78.182098,78.539816,0.499992,-19.202139
0.451422,78.132080,78.539816,0.499992,-4.839324
0.490639,78.567413,78.539816,0.499992,26.867531
0.447837,79.492859,78.539816,0.499992,66.320854
0.476658,79.838043,78.539816,0.499992,52.824657
0.463789,79.562355,78.539816,0.499992,19.477745
0.487813,79.653526,78.539816,0.499992,19.250727
0.439171,78.983063,78.539816,0.499992,-16.427355
0.419662,78.413139,78.539816,0.499992,-34.428879
0.397488,78.082504,78.539816,0.499992,-21.941502
0.509814,78.254303,78.539816,0.499992,2.217384
0.442312,79.068298,78.539816,0.499992,44.707527
0.461111,79.591591,78.539816,0.499992,44.335701
0.520684,79.407013,78.539816,0.499992,25.587282
0.491108,79.319069,78.539816,0.499992,13.626032
0.477813,79.099236,78.539816,0.499992,2.869525
0.472756,78.563705,78.539816,0.499992,-13.661738
0.469720,78.457939,78.539816,0.499992,-1.882380
0.487439,78.812386,78.539816,0.499992,23.317608
0.452134,79.713753,78.539816,0.499992,61.210220
0.431682,80.175438,78.539816,0.499992,57.349201
0.455679,79.903030,78.539816,0.499992,22.498817
0.451775,79.881645,78.539816,0.499992,16.697935
0.456388,79.555450,78.539816,0.499992,3.444249
0.478493,78.835907,78.539816,0.499992,-17.457727
0.467124,78.612053,78.539816,0.499992,-3.273478
0.472511,78.805115,78.539816,0.499992,17.344868
0.508411,79.398895,78.539816,0.499992,47.996834
0.438527,79.764633,78.539816,0.499992,46.412048
0.491667,79.447548,78.539816,0.499992,15.827345
0.462488,79.454185,78.539816,0.499992,19.376991
0.494712,79.243721,78.539816,0.499992,4.795091
0.490500,77.910049,78.539816,0.499992,-58.713760
0.432370,77.918785,78.539816,0.499992,-44.908707
0.314328,78.372734,78.539816,0.499992,-8.968012
0.339092,78.983429,78.539816,0.499992,30.179239
0.457052,79.846191,78.539816,0.499992,61.429340
0.431703,80.243057,78.539816,0.499992,54.138359
0.442620,79.936943,78.539816,0.499992,19.106077
0.482870,79.866791,78.539816,0.499992,12.042905
0.460572,79.204300,78.539816,0.499992,-19.962097
0.457142,78.549408,78.539816,0.499992,-33.486027
0.458155,78.364418,78.539816,0.499992,-17.777357
0.393458,78.698990,78.539816,0.499992,12.889268
0.356037,79.425919,78.539816,0.499992,48.794685
0.511206,79.616821,78.539816,0.499992,36.039619
0.470395,79.425293,78.539816,0.499992,16.697231
0.465283,79.385216,78.539816,0.499992,11.307662
0.507133,78.750679,78.539816,0.499992,-20.777134
0.514116,78.219902,78.539816,0.499992,-25.548248
0.461987,78.402382,78.539816,0.499992,-2.393389
0.433182,79.015556,78.539816,0.499992,33.923767
0.433302,79.839165,78.539816,0.499992,63.459846
0.368396,80.204605,78.539816,0.499992,54.712879
0.404072,79.866806,78.539816,0.499992,19.175896
0.424767,79.754433,78.539816,0.499992,8.251890
0.456661,79.041435,78.539816,0.499992,-25.015413
0.427852,78.408936,78.539816,0.499992,-36.576649
0.439380,78.329346,78.539816,0.499992,-17.095592
0.453883,78.794579,78.539816,0.499992,18.416395
0.422799,79.502708,78.539816,0.499992,50.472401
0.424736,79.651108,78.539816,0.499992,37.796944
0.447474,79.243271,78.539816,0.499992,6.343648
0.395130,79.325417,78.539816,0.499992,13.403148
0.466736,79.006119,78.539816,0.499992,2.031689
0.467306,78.368210,78.539816,0.499992,-13.585173
0.399209,78.349480,78.539816,0.499992,13.136404
0.367307,79.073273,78.539816,0.499992,52.222862
0.465493,79.773735,78.539816,0.499992,66.901772
0.472803,80.050766,78.539816,0.499992,50.572975
0.400190,79.656837,78.539816,0.499992,11.092004
0.439966,79.722557,78.539816,0.499992,13.691118
0.500353,79.210213,78.539816,0.499992,-8.340389
0.479224,78.668755,78.539816,0.499992,-15.688192
0.483389,77.659119,78.539816,0.499992,-50.549686
0.347076,78.010963,78.539816,0.499992,-23.373104
0.428723,78.658745,78.539816,0.499992,16.666626
0.470656,79.421936,78.539816,0.499992,53.178730
0.421326,79.571594,78.539816,0.499992,37.172192
0.437688,79.115372,78.539816,0.499992,4.198859
0.455920,79.146606,78.539816,0.499992,9.412058
0.444977,78.403786,78.539816,0.499992,-24.009817
0.452372,77.826805,78.539816,0.499992,-31.533392
0.456082,77.996147,78.539816,0.499992,-1.134565
0.298508,78.683464,78.539816,0.499992,38.507298
0.351431,79.493454,78.539816,0.499992,66.799492
0.380167,79.870758,78.539816,0.499992,56.680317
0.470693,79.485054,78.539816,0.499992,17.281351
0.426039,79.598831,78.539816,0.499992,22.647549
0.488563,78.995178,78.539816,0.499992,-8.330197
0.429878,78.213547,78.539816,0.499992,-29.602654
0.467361,78.142662,78.539816,0.499992,-8.691814
0.407238,78.520836,78.539816,0.499992,18.707361
0.458016,79.231293,78.539816,0.499992,43.931438
0.420973,79.260681,78.539816,0.499992,30.985073
0.419327,78.933388,78.539816,0.499992,-0.939698
0.560652,78.903282,78.539816,0.499992,8.983135
0.373510,78.355019,78.539816,0.499992,-12.665688
0.433096,77.619781,78.539816,0.499992,-30.239878
0.378072,77.830544,78.539816,0.499992,3.979788
0.460626,78.383415,78.539816,0.499992,40.178013
0.413537,79.215294,78.539816,0.499992,62.055569
0.428126,79.608421,78.539816,0.499992,53.329578
0.454854,79.293159,78.539816,0.499992,16.985710
0.448158,79.320885,78.539816,0.499992,16.361103
0.444558,79.008842,78.539816,0.499992,3.724729
0.464517,78.091377,78.539816,0.499992,-26.773125
0.443696,78.145393,78.539816,0.499992,-3.495404
0.460982,78.587791,78.539816,0.499992,36.427330
0.491749,78.975494,78.539816,0.499992,43.405632
0.426172,79.177940,78.539816,0.499992,34.099434
0.453443,78.799507,78.539816,0.499992,-1.441490
0.502604,78.730339,78.539816,0.499992,5.783255
0.445140,78.427315,78.539816,0.499992,-3.085644
0.378507,76.992271,78.539816,0.499992,-69.492386
0.462187,77.048401,78.539816,0.499992,-47.997620
0.438377,77.624390,78.539816,0.499992,-2.280598
0.429849,78.432831,78.539816,0.499992,43.937687
0.360596,79.124283,78.539816,0.499992,63.891983
0.403323,79.672691,78.539816,0.499992,64.991516
0.462598,79.320152,78.539816,0.499992,22.970640
0.464987,79.287048,78.539816,0.499992,17.832180
0.460891,78.805412,78.539816,0.499992,-7.501543
0.444536,77.852394,78.539816,0.499992,-39.800125
0.466194,77.919785,78.539816,0.499992,-10.959108
0.444742,78.563736,78.539816,0.499992,31.819290
0.443906,78.945763,78.539816,0.499992,42.307987
0.410314,79.251328,78.539816,0.499992,38.904892
0.423038,78.921791,78.539816,0.499992,11.028429
0.420888,78.805496,78.539816,0.499992,8.977882
0.433584,78.431099,78.539816,0.499992,-5.154668
0.447491,77.581070,78.539816,0.499992,-31.636726
0.421507,77.626892,78.539816,0.499992,-4.345813
0.491470,78.352928,78.539816,0.499992,38.170338
0.493222,78.946907,78.539816,0.499992,53.126839
0.457526,79.489433,78.539816,0.499992,53.425255
0.410809,79.377670,78.539816,0.499992,27.657015
0.481135,79.212738,78.539816,0.499992,15.901007
0.483463,79.007431,78.539816,0.499992,7.482088
0.435127,78.090118,78.539816,0.499992,-26.488144
0.484323,78.101280,78.539816,0.499992,1.770017
0.421819,78.497040,78.539816,0.499992,30.835657
0.445836,78.892242,78.539816,0.499992,40.050209
0.437709,79.265350,78.539816,0.499992,42.041782
0.462376,78.890480,78.539816,0.499992,11.753726
0.444593,78.687698,78.539816,0.499992,5.854628
0.447512,78.516045,78.539816,0.499992,4.670266
0.478914,77.651871,78.539816,0.499992,-30.494972
0.458389,77.634987,78.539816,0.499992,1.133468
0.459041,78.397552,78.539816,0.499992,49.609707
0.458061,78.950508,78.539816,0.499992,55.304371
0.433450,79.511353,78.539816,0.499992,55.533897
0.498395,79.386635,78.539816,0.499992,26.218391
0.507535,79.179626,78.539816,0.499992,11.613337
0.453791,78.936653,78.539816,0.499992,0.599483
0.387038,77.496208,78.539816,0.499992,-68.404724
0.469983,77.322906,78.539816,0.499992,-61.481670
0.432889,77.813057,78.539816,0.499992,-16.272055
0.481818,78.448067,78.539816,0.499992,27.567486
0.369091,78.804085,78.539816,0.499992,36.952190
0.425750,79.358307,78.539816,0.499992,47.326077
0.241666,79.113808,78.539816,0.499992,23.249514
0.476934,78.621483,78.539816,0.499992,-2.806558
0.457184,78.259064,78.539816,0.499992,-16.171062
0.450556,77.483475,78.539816,0.499992,-44.197796
0.473484,77.616997,78.539816,0.499992,-3.970445
0.454555,78.316444,78.539816,0.499992,38.249599
0.456908,79.026917,78.539816,0.499992,59.682278
0.416238,79.646034,78.539816,0.499992,64.778870
0.433133,79.339516,78.539816,0.499992,24.739494
0.370820,79.245201,78.539816,0.499992,16.792578
0.458304,78.918327,78.539816,0.499992,-1.247403
0.464910,77.918022,78.539816,0.499992,-41.099457
0.470323,77.848534,78.539816,0.499992,-16.758615
0.502740,78.502357,78.539816,0.499992,27.369984
0.534398,78.923470,78.539816,0.499992,39.544987
0.452770,79.370026,78.539816,0.499992,46.000023
0.441828,79.094109,78.539816,0.499992,18.601280
0.454420,78.765709,78.539816,0.499992,2.653348
0.489752,78.597443,78.539816,0.499992,-5.698804
0.443901,77.757942,78.539816,0.499992,-29.049221
0.473882,77.740013,78.539816,0.499992,-2.540551
0.473619,78.375702,78.539816,0.499992,34.757263
0.422960,79.038124,78.539816,0.499992,53.001217
0.433424,79.766693,78.539816,0.499992,66.396309
0.461825,79.462357,78.539816,0.499992,27.138702
0.460062,79.239128,78.539816,0.499992,10.550364
0.454638,79.190285,78.539816,0.499992,10.928435
0.476410,78.223328,78.539816,0.499992,-28.549875
0.445222,78.085068,78.539816,0.499992,-12.197485
0.417470,78.612457,78.539816,0.499992,34.336437
0.501073,78.967140,78.539816,0.499992,39.218014
0.441107,79.518890,78.539816,0.499992,54.009903
0.505140,79.229675,78.539816,0.499992,23.803047
0.430707,78.703201,78.539816,0.499992,-4.016506
0.452406,78.829796,78.539816,0.499992,6.518808
0.441816,77.239494,78.539816,0.499992,-67.416946
0.477380,77.120468,78.539816,0.499992,-59.326294
0.432954,77.663162,78.539816,0.499992,-7.481245
0.365991,78.360886,78.539816,0.499992,35.025879
0.497172,79.107224,78.539816,0.499992,57.062309
0.376565,79.809113,78.539816,0.499992,69.132881
0.437917,79.766747,78.539816,0.499992,42.668018
0.469902,79.304695,78.539816,0.499992,8.877755
0.459812,78.997055,78.539816,0.499992,-6.668480
0.460015,78.115463,78.539816,0.499992,-39.190884
0.458235,77.985168,78.539816,0.499992,-17.445593
0.404289,78.589966,78.539816,0.499992,24.460123
0.375889,79.042702,78.539816,0.499992,38.334637
0.429806,79.507744,78.539816,0.499992,48.453220
0.459241,79.203026,78.539816,0.499992,18.499775
0.487576,78.759888,78.539816,0.499992,-3.731095
0.532067,78.602295,78.539816,0.499992,-4.853214
0.459605,77.733757,78.539816,0.499992,-37.328976
0.504271,77.629890,78.539816,0.499992,-13.907355
0.430333,78.486137,78.539816,0.499992,37.900208
0.462448,79.216820,78.539816,0.499992,52.810997
0.363788,79.822624,78.539816,0.499992,66.902962
0.434606,79.668404,78.539816,0.499992,34.498657
0.460049,79.275894,78.539816,0.499992,6.978544
0.480979,79.105400,78.539816,0.499992,0.709149
0.454345,78.238533,78.539816,0.499992,-33.049572
0.446134,77.997154,78.539816,0.499992,-17.309729
0.459011,78.734787,78.539816,0.499992,34.221588
0.360226,79.057991,78.539816,0.499992,41.826984
0.416790,79.490463,78.539816,0.499992,44.876850
0.462304,79.121452,78.539816,0.499992,16.894848
0.462877,78.722351,78.539816,0.499992,-9.015038
0.470864,78.942207,78.539816,0.499992,14.202285
0.444448,78.132225,78.539816,0.499992,-14.893189
0.400557,77.926544,78.539816,0.499992,-3.253648
0.372592,78.553345,78.539816,0.499992,54.276730
0.502080,79.279884,78.539816,0.499992,57.103790
0.496148,79.793236,78.539816,0.499992,63.345776
0.411170,79.524048,78.539816,0.499992,22.950127
0.416036,79.177109,78.539816,0.499992,-0.464549
0.482903,79.203522,78.539816,0.499992,7.435742
0.470414,78.579552,78.539816,0.499992,-13.771095
0.447185,78.110054,78.539816,0.499992,-10.566734
0.464019,78.753197,78.539816,0.499992,40.577702
0.459747,79.186546,78.539816,0.499992,49.128006
0.419245,79.477417,78.539816,0.499992,46.037472
0.450939,79.175522,78.539816,0.499992,14.928376
0.476907,78.800262,78.539816,0.499992,-3.346626
0.447729,78.654518,78.539816,0.499992,-0.013056
0.465766,78.053307,78.539816,0.499992,-17.300039
0.485390,77.723335,78.539816,0.499992,-7.136106
0.366148,78.487198,78.539816,0.499992,45.758408
0.377778,79.329979,78.539816,0.499992,75.578194
0.511050,79.643669,78.539816,0.499992,58.729210
0.494385,79.570129,78.539816,0.499992,31.772640
0.489152,79.172989,78.539816,0.499992,4.154763
0.428664,79.074203,78.539816,0.499992,4.606605
0.504335,78.210739,78.539816,0.499992,-29.339834
0.447643,77.768890,78.539816,0.499992,-23.964520
0.409878,78.459938,78.539816,0.499992,25.436804
0.471546,79.006332,78.539816,0.499992,42.717327
0.462321,79.271912,78.539816,0.499992,42.023060
0.455260,79.029465,78.539816,0.499992,16.232773
0.454926,78.631752,78.539816,0.499992,-4.014656
0.474873,78.467758,78.539816,0.499992,-2.226920
0.463291,77.681290,78.539816,0.499992,-30.455700
0.475629,77.428085,78.539816,0.499992,-17.502628
0.428232,78.382729,78.539816,0.499992,41.938026
0.400866,79.169395,78.539816,0.499992,65.504585
0.358355,79.642586,78.539816,0.499992,67.389801
0.509037,79.451759,78.539816,0.499992,29.350763
0.448143,79.099236,78.539816,0.499992,2.935615
0.397031,79.117722,78.539816,0.499992,12.547612
0.426245,78.587936,78.539816,0.499992,-4.226035
0.493292,77.938622,78.539816,0.499992,-13.176095
0.483573,78.543419,78.539816,0.499992,44.321510
0.439412,79.130211,78.539816,0.499992,53.527855
0.283442,79.257828,78.539816,0.499992,35.928257
0.377139,79.207962,78.539816,0.499992,27.143539
0.432831,78.632507,78.539816,0.499992,-7.025346
0.436864,78.548920,78.539816,0.499992,0.594315
0.495173,77.878242,78.539816,0.499992,-21.304398
0.467992,77.471268,78.539816,0.499992,-16.762995
0.455505,78.321457,78.539816,0.499992,42.410397
0.473019,79.179733,78.539816,0.499992,67.555023
0.326422,79.550034,78.539816,0.499992,59.866455
0.364469,79.575722,78.539816,0.499992,31.616150
0.434900,79.223671,78.539816,0.499992,10.968007
0.365803,78.882042,78.539816,0.499992,-1.541568
0.387577,78.428474,78.539816,0.499992,-13.174798
0.446315,77.833801,78.539816,0.499992,-18.214338
0.483348,78.437172,78.539816,0.499992,34.247482
0.474512,79.074951,78.539816,0.499992,60.140373
0.492446,79.165703,78.539816,0.499992,43.777176
0.488447,79.076134,78.539816,0.499992,22.417994
0.392620,78.642952,78.539816,0.499992,-2.134434
0.445622,78.297539,78.539816,0.499992,-8.999545
0.426134,77.675995,78.539816,0.499992,-27.256603
0.483662,77.254158,78.539816,0.499992,-22.803925
0.443254,78.160858,78.539816,0.499992,39.559284
0.446554,79.037071,78.539816,0.499992,69.712166
0.473710,79.216782,78.539816,0.499992,49.629116
0.378665,79.254257,78.539816,0.499992,30.391735
0.438457,78.963043,78.539816,0.499992,7.748267
0.492971,78.599602,78.539816,0.499992,-5.457616
0.440521,77.879257,78.539816,0.499992,-31.874546
0.471961,77.288963,78.539816,0.499992,-35.503376
0.524174,77.952431,78.539816,0.499992,19.269342
0.473606,78.578842,78.539816,0.499992,43.576248
0.495104,78.702950,78.539816,0.499992,32.177212
0.468906,78.849594,78.539816,0.499992,23.610903
0.486449,78.318001,78.539816,0.499992,-1.978735
0.431597,78.010925,78.539816,0.499992,-7.886940
0.478858,77.539795,78.539816,0.499992,-18.956802
0.394575,77.020515,78.539816,0.499992,-24.074602
0.479681,77.830559,78.539816,0.499992,35.601536
0.447260,78.718811,78.539816,0.499992,65.559433
0.447450,79.085724,78.539816,0.499992,56.475613
0.478670,79.170708,78.539816,0.499992,38.797783
0.471829,78.947563,78.539816,0.499992,17.665068
0.483377,78.729622,78.539816,0.499992,12.230130
0.488851,78.227264,78.539816,0.499992,-4.454064
0.425736,77.437744,78.539816,0.499992,-24.088833
0.408202,77.902260,78.539816,0.499992,26.545313
0.527447,78.534492,78.539816,0.499992,47.206345
0.529922,78.632774,78.539816,0.499992,33.318836
0.480437,78.702255,78.539816,0.499992,25.603569
0.470123,78.319183,78.539816,0.499992,2.001377
